"","E1U","E2F","E2M","E3F","E3M","E4F","E4M","E5F","E5M","E6F","E6M","E7F","E7M","E8F","E8M"
"FBgn0010830",241.089328117572,85.1507939451155,81.2702655309732,142.705774044719,131.216735676395,126.444209488033,137.169846914945,152.71706801786,158.727657342109,174.759625156062,164.505033730974,146.569235147673,140.06004208806,130.863569831123,116.033391574363
"FBgn0037188",529.525645033103,213.571613190367,215.185708332498,342.086287770547,401.010537097379,338.203906472291,417.624776426249,419.09776982837,461.250986560655,380.436338497116,425.63682036657,512.70893511693,583.866455689214,468.956279048433,504.581736715638
"FBgn0052451",1155.16988576875,964.947223569871,1223.03131819113,443.99960831749,450.294527368961,406.719051259033,633.07529309964,534.328907300217,632.697280608953,696.055436472378,691.502261031102,938.326321815312,912.817303876958,1224.03279315355,1164.88706202686
"FBgn0267623",0.108551159045021,1.68184151129801,0.847803833521477,2.64992273806006,1.61087153693563,0.591975161031893,3.23659938427493,2.53739581596302,4.72414724336251,0.384200171757645,4.00156124984642,1.33253007635442,2.71300692165037,1.85528083883981,0.60569915548505
"FBgn0027339",1.28967386553302,6.64940489892799,3.26352104458552,1.96989486286684,7.22248238829477,11.2578160542483,7.57519173366116,3.96875886982545,3.7081842297879,1.15260051527294,4.21969892579017,17.7403807927987,3.97915574269362,200.76083661404,151.042306876321
"FBgn0263345",0,0,0.423901916760737,0.609839112480415,0.993717215481037,4.3136019261404,2.45937291077529,2.47195873735203,8.9791780416015,1.87205703386019,1.14273908149196,1.43677917039804,0.743573629371555,1.13794130956295,0.918288863912675
"FBgn0053169",37.2724747146797,20.0292965533523,17.2726297473152,37.6167089306738,36.6001139783406,34.1558290453726,38.2369080754519,29.3599346832801,35.6792710704093,47.2419202708572,51.6387698026511,95.466055297277,78.5644292879209,160.976047478068,139.435868541225
"FBgn0053170",31.9517582060103,50.5512196510343,33.8956203771078,46.6941068551671,42.9910556190056,36.7791940705154,41.9953469526738,44.9574991673548,48.5790931317526,38.1190037985297,44.5938592010892,28.8297081147293,32.6435735464485,21.3478669376404,25.5905272923925
"FBgn0037199",295.464819441347,559.425363076248,562.046840422074,515.837496309779,523.266927021731,411.809050380661,463.886349897239,304.805213487557,300.542420567256,268.558252148785,261.030329724244,204.847666686574,215.811333491039,199.539730675576,214.894604747359
"FBgn0010348",1384.74639569676,3044.22359435369,2892.80274940102,2977.15457285878,3065.37134734291,2763.76243979781,2995.09958118254,2298.62878062668,2497.23028874783,2732.73157244633,2840.24992482807,3370.46951464316,3404.40475625626,3707.77174376332,3852.06700828085
"FBgn0044324",1198.96603035156,3489.94375222817,3241.61734872797,3608.08243907787,3669.08758490623,3471.36067615536,3621.06707413046,3840.67424428466,3499.68279382825,3326.86388406647,3447.31914775142,2213.59911609034,2388.83979072508,1619.80975085719,1594.35942985272
"FBgn0037202",72.5226713025077,75.403682346816,93.2068735818076,73.1933342357678,72.0093745022617,64.1910529098562,68.6653685003729,48.7848532144804,53.7731742068332,40.3752610041476,48.7417330495505,33.6709691843107,34.1307208051916,30.1674931269601,28.1359684306587
"FBgn0037203",1112.23098918347,32.5941114508964,41.4053032118764,28.9167240785875,28.4621948295701,29.7385675415774,39.0835140600105,48.5248081114484,42.0568573654438,29.7644876697177,23.5151270274257,17.7832869099788,15.5080030831387,25.9692459079758,22.6798410967023
"FBgn0037205",342.623010356935,604.514863260446,602.181776599788,233.141450214206,272.011105930859,69.0091880877209,83.4799199442421,13.7937525918235,8.09866541301188,3.40885772089077,7.61957685302942,5.7689720341879,5.87492288907248,3.61110146937292,5.16876959149898
"FBgn0037206",3.6640395397286,3.96557963232956,4.39017495169794,1.82951733744125,3.81797340315988,5.81629995387858,6.79796526016151,54.0511614984105,37.6341876925897,107.343520654096,94.8519360784492,238.025778147698,266.695469689296,192.440612547082,289.63379611093
"FBgn0037207",567.295165822307,172.810909123056,127.240357912897,636.39574626209,487.288110223099,686.729630021046,745.24619937232,1076.20660965672,946.205114441781,1047.18732383839,1083.70116198903,702.053827247259,800.724123427693,501.639201938799,582.838500670434
"FBgn0052461",0,1.31846467540376,0.79672611772132,0,2.47366376824279,2.30976131678962,1.35737994566401,5.05197033615405,2.43051953253248,4.56145823616371,4.48462804842932,2.44867765412884,3.19529295518608,1.07518017460773,0.76851187687125
"FBgn0262509",0.831987055409699,92.4310364258139,54.9405131699811,64.8224334453108,73.2972561242786,118.467048168875,91.6020685545434,352.754780145015,276.271155338417,1320.25324913948,1089.55469620451,540.81644626303,641.339263010441,222.941116505543,251.96363322778
"FBgn0024733",6121.82431079782,14034.1723231632,13910.9159838414,13831.4868249079,13757.6992128926,12849.0016333327,13896.003741279,11536.8763153474,12426.8778779469,10054.4215527786,10960.4830750041,10957.9598572758,11028.9374156356,11925.4501137402,12344.7089244724
"FBgn0264492",1713.33208586637,767.506175978431,754.178184609428,790.451427896955,877.590045173567,900.298045728828,997.626478942886,1249.81969532042,1191.95976564121,1306.28740316801,1337.89093652592,1222.33032955342,1239.94822777821,1201.49820425978,1292.28954941455
"FBgn0053217",230.555071846989,579.965809637913,642.637942076129,419.312648029303,289.518776525462,255.627814771348,374.385691166336,311.405735523443,295.797565827963,270.15134708841,281.691887949619,245.87605997174,217.191437616118,216.0331393916,219.912695409473
"FBgn0052350",396.571097397132,872.912598127525,944.066334951172,130.680448086287,91.0048835091322,64.4530347505964,57.6565043811016,178.245609594953,123.596697360966,233.373368677198,202.380831533649,181.148593716434,175.081668814423,176.218917592741,190.548636156026
"FBgn0054031",1.42753742806806,8.59417304022669,10.890639501314,11.8193691772011,8.09630569110113,6.81995857950763,5.69597229505023,5.29664582264026,1.31472796302237,3.02465754913313,3.41833005669801,3.9537450120394,2.56567462985046,6.71731666862869,5.20607359581011
"FBgn0264698",0,1.52581298963633,4.52193802509022,1.21967822496083,0.360819888856447,1.41607180732592,3.10890589399857,1.82250378098403,1.11651228786884,1.15260051527294,2.47000534634496,3.28116607198305,5.68730143913659,0.434400228886519,5.03969179165234
"FBgn0266347",232.791188405873,456.773336892405,563.131021510593,224.520873138651,214.46828929486,147.477531618522,142.343979717049,54.7957549849744,37.2934847012382,59.8715821139315,34.6373967259487,45.4931209624739,36.9438586901338,75.695051336886,69.9611050825029
"FBgn0010215",1173.61798299861,2983.76294149423,2697.84486229405,3377.12145001467,3310.84692809152,3330.11073217459,3561.18954564727,2885.90811679858,2702.14668437642,2843.5402450739,2765.34279767999,2238.55892340635,2239.18122929481,1867.3278058439,1933.3070247984
"FBgn0052230",390.671319399333,957.801626065554,996.095677678896,990.658144312919,979.722266600011,910.206347986212,957.887459259631,871.168077676248,829.358537727319,641.276344241152,589.89150587094,641.73766819938,620.637701134252,760.644135119626,845.258059317104
"FBgn0250816",1229.52172323411,2580.79810297486,2824.76828880369,1446.38046378605,1244.15824139842,442.92890332883,597.874925087118,108.575724592903,82.7462379505806,62.0299516696932,54.6873903297127,40.7812440826177,36.5559753136141,25.1167522092148,28.4830468206191
"FBgn0039977",248.702521731805,591.420494796516,566.942725742342,462.483488228105,439.365779795762,378.196351566027,444.641695529243,429.268108896775,385.586270034071,424.017331494775,411.523323682436,420.393131769055,375.304420906052,404.649566614779,410.1598697935
"FBgn0058298",1.41572495094187,1.66055940776526,3.45350445635367,1.28986698767363,0.44461587961137,1.27057654247603,0.904919963776005,1.75415985835195,0.84344936282266,1.87205703386019,2.1714657311231,1.73420186988916,1.41348111284316,3.91858083311131,5.70250262371193
"FBgn0040056",543.00438657477,20.0726892374963,19.4881486155174,27.2057245146371,19.9402554981123,27.1633477421402,23.4917361426416,25.8852954258531,27.6219932333168,16.3248320858666,16.2237275124151,44.3686513882313,29.8971896370341,129.977768450528,109.986467273706
"FBgn0264699",0,0.435978731997885,0.39836305886066,0,0,1.21874675364863,0.77722647349964,0.270029473405143,0,1.53680068703058,0.611570510385028,5.8567714044849,4.20015418039348,5.5443251243203,12.8130032135317
"FBgn0058470",11.1698034140045,19.551351553706,26.0947951743446,5.37003423883293,8.84415047006702,20.1460641089552,14.500850484099,9.05713132334262,3.50924783627564,4.56145823616371,2.83971487598138,6.23400279815762,5.01739395566498,12.3377171644417,12.6871507558415
"FBgn0058053",0,4.78571917932145,7.41977749129087,4.08016725115929,3.89130739783182,3.02526230932211,1.68214643727564,4.96438959095241,3.60907639221113,0,1.99089939727951,0.968717686494787,0.669907483471605,0.709743988696154,0.183657772782535
"FBgn0058045",675.587904736767,217.900426478466,196.176608133434,364.356939143353,381.176658437884,480.164641372993,488.935525306891,695.54620514261,633.892073486133,719.785309899162,712.615384237162,659.526541858016,626.981085716117,727.870353829911,745.339753217635
"FBgn0011288",0.108551159045021,1.05019694528944,1.34728364232749,1.28986698767363,1.97720696154169,1.48566467049559,2.13460641916365,0.676610907988122,1.92217766656581,3.79305789264842,0.929217417979968,3.06948054586132,2.82696222568631,5.78260303905681,5.88586866809133
"FBgn0259697",0.55715515641468,2.02802376442884,0.847803833521477,0,0.721639777712893,1.2883396168183,2.45937291077529,2.37633328703295,1.11651228786884,18.1479452947988,9.88528064045761,11.4990346250072,22.3405858689106,16.5336960043857,13.7657675634964
"FBgn0040045",0.151367697649557,3.9228320042344,2.11847090214874,5.90968458860054,3.05966662811103,2.83004043514833,3.3642928745513,8.89686453418499,3.78303147968055,6.48245909495193,5.76444770367262,4.61377299122477,5.80125674317254,1.66395940013947,1.77789214130639
"FBgn0044510",278.525731763784,246.972685714734,264.220207364413,99.8594084006374,97.3528390146329,95.0972671333544,95.5797114967833,98.6515628784382,85.5167397561059,148.641363904209,133.120583074261,171.047170216157,161.456792401015,257.813929844299,245.415177545085
"FBgn0028993",1.23092928370377,5.53699603884652,2.59345053470963,10.5295021895274,9.01668891191025,12.7546403675656,9.25733817093682,33.4575757890488,16.4718351877874,86.3740435375423,69.5021393121679,80.221171117903,94.1449146528634,55.2564923647461,104.278279543949
"FBgn0085736",23.5827463136242,43.8701753497845,73.1201620344016,31.6633048382036,21.2079919042728,36.4864802261177,49.6982321766113,34.0079074136244,22.4244052346784,18.5810892914845,9.42990991646531,22.2006652300381,17.7790131293894,18.8665977885004,46.345191331562
"FBgn0058002",64.9273260678087,135.027055949799,142.944080867627,117.544742662569,124.54060926898,115.550103616267,108.179211478588,90.0544273617546,88.0165110440355,66.4445784310729,76.3025622498292,94.5911050378026,82.041746350059,108.191054218261,113.215736420463
"FBgn0040022",746.251974494062,1558.18454984133,1494.73167598008,1308.0701125334,1354.10653229655,1284.32152303522,1279.53627161462,1116.87605574437,996.849309729281,1245.52999094645,1176.10832942449,1032.32258568313,1066.49985465023,1000.46636087959,1154.56394668927
"FBgn0040020",239.020359864442,320.737184152409,349.857144146213,129.315782828992,118.209769446144,128.932037372334,111.926584823969,161.118644165674,159.47281625395,140.384735425253,154.197331807419,124.455263724707,136.080886345367,137.202373483329,143.475946557682
"FBgn0260008",292.593053068398,514.448062824384,472.095437789962,527.920370292805,550.921944374104,472.858840223567,460.499925959006,425.988059623668,441.26101541162,379.472162853888,361.296135109638,411.549268024358,322.564806719551,500.602222707719,509.825496488
"FBgn0058354",0.550166834938452,3.15889545946427,2.10622081402618,8.55960732666061,4.96330506831817,7.17770907577387,6.07905276587932,6.36417908342788,7.49049499110972,10.2265731626723,13.1942142777266,14.1588467404303,6.35720892260819,9.74700048435601,238.781831868825
"FBgn0267429",0.259918856694578,4.12762500620681,3.73746199549146,2.04008362557965,5.29791995592164,4.08358362038179,6.14843227693823,4.93841795719408,2.05834876990954,2.30520103054587,3.73597696429295,2.57238605923922,4.05282188859358,1.80618534945795,5.7747135493924
"FBgn0085734",0.925294038186511,7.28127231884893,6.71702550093919,2.72011150077286,9.07922636174558,5.03330927767993,7.50581222260224,5.19642369203594,5.39436223707449,0.76840034351529,4.95977314797733,2.91990433503045,2.90062837158627,2.3033467132997,1.19123565458683
"FBgn0266690",0.278920370253095,3.50919741913021,5.53418641247977,1.28986698767363,7.38455883405499,8.43408515761056,8.53842567665462,4.57789769021112,3.13779779201142,1.53680068703058,1.83009551872331,1.13222396677639,0.817239775271505,0.806039322817817,1.0075778818043
"FBgn0040001",1.98555007155489,45.0384609135339,27.7465099544441,79.4804318967756,172.144915555154,268.941507165576,207.706355642097,282.190211943397,199.324513223133,156.660623686192,142.285599628893,57.0350539991151,63.5985540434739,125.778832861361,131.24937953226
"FBgn0058178",117.495167495805,278.447790668835,327.531281880725,234.053904129473,212.702657864893,185.903459547426,185.929962532256,131.952774283735,92.9938080190099,156.37431116429,142.031141335336,202.87792908078,173.634810713816,289.474636939469,249.889801233995
"FBgn0058160",197.736704347662,197.782861350029,223.674743982444,76.7603203960028,83.861979057016,97.2154551614686,68.143529007426,78.3433165986503,58.8287056029247,159.232595124378,172.851611419936,177.666237343473,199.3697676004,289.997825090347,412.034551419744
"FBgn0063670",187.964134510673,290.158872530223,308.051358305885,104.856639073971,70.2218464909976,86.5184164279938,107.726751496701,185.744391040009,148.564877412318,220.897888736574,221.37904226616,248.57272483416,237.006638013315,276.104858530064,320.3854326114
"FBgn0266687",0.0546183715682654,12.0433689966445,9.2971872658713,7.19955157627417,21.6001977813782,11.653109906907,16.7520848616976,6.84923364806718,6.34972211555676,3.07360137406116,8.45388913152168,3.34593356106854,4.91035082200107,3.94123121449398,5.47452410629125
"FBgn0266691",0,5.5651604744039,2.47904501498676,3.93978972573369,4.76456162522197,4.92471362391838,2.91183289266329,6.4648381280703,6.47309054081764,2.64045737737549,3.98245395747333,1.72577004286422,0.817239775271505,0.902458059957484,0.660570856824062
"FBgn0260987",729.564612336425,1007.83851899023,1182.1203374654,745.441851346895,750.826851104637,866.813708833455,994.922784583399,1034.71926667232,960.586345245226,1055.44395231735,967.506940715665,868.303402864066,890.246439671783,852.07804026614,901.751260195578
"FBgn0028697",3522.9071320537,8483.36869076504,8133.85372640945,8462.90607454057,8645.1080126223,7821.47026703022,8424.61915412187,7471.93844631069,7631.13128500772,7513.29794171454,7525.2898779072,8253.20028422361,8601.34411468236,9131.42665757626,9161.63331377799
"FBgn0024804",357.001682676816,873.248061415523,766.931464760832,768.0853062852,842.21910579634,621.275613593795,715.68946231565,418.352961325749,401.161720164613,243.502054190014,226.527249734448,325.804452697828,282.379637609819,442.400048637664,337.66647558076
"FBgn0267983",0,11.2055821793034,14.3451826393226,8.20866351309661,23.7863756554365,19.1154999738701,18.8283773016438,17.4208955336614,16.06115972268,26.0693174269253,9.57686575772622,13.9160807377808,15.8026676667386,16.2655329767307,12.3887800250931
"FBgn0020660",55.2278818650306,127.591465610086,109.389641892659,93.458402473047,125.300054194861,112.004876063257,101.184173217092,71.6177590154068,57.2210981896578,77.579032984378,72.5382578885679,72.4810263004407,57.3691247656457,79.5512645181056,75.2852598195906
"FBgn0039959",3661.30441663926,8307.25048754396,7392.00353793855,6763.80582200331,6451.98206766441,4808.21614969398,4891.94319921817,2174.48885375887,1598.97528418804,2488.60310812865,2002.04559818776,3384.33489063956,2515.99897738209,4210.44862660524,3552.81539463295
"FBgn0267431",0.482518553228618,7.86556034183545,12.2134229673963,5.22965671340732,10.3403090813239,7.57235918312847,5.37120580343859,7.73668604501092,3.6083556738524,5.329858579679,3.20942440561779,3.80491878011783,3.83182345089372,4.28390301601395,8.96875162825611
"FBgn0267798",0.0546183715682654,4.67464232259801,1.19508917658198,10.2004181278982,14.0585089618963,4.7075223163953,13.5154854774227,11.8914267432141,7.75003451971433,31.6365447035779,22.0619657821595,16.4208099886147,12.0847995198808,20.9966380460785,8.17545743761637
"FBgn0267430",0.482518553228618,4.05827973558928,8.13988703531197,2.72011150077286,3.37335752354851,1.68298972417289,3.03952638293966,1.45587362161467,2.19451987325326,0,0.663633132426503,0.959725595245902,0.743573629371555,0.786170769224735,1.48434510164426
"FBgn0086917",0.115750839639809,0.254842251552605,0.423901916760737,0.680027875193215,1.48546208851136,0,0.77722647349964,0.784230304305136,0,1.48785686210255,0.63529381518988,1.77402613159165,3.23558211332207,3.35246482630369,9.27548026646459
"FBgn0010247",917.294357994507,2152.38366260404,2237.92726556794,2149.42236354138,2074.72570858886,1678.82047543008,2046.01998643196,1179.92947426774,1037.24366162776,396.369619983558,336.460305509493,384.64530000223,332.357859682065,406.55296871963,407.348914526574
"FBgn0086378",180.766359362265,153.915876643065,163.223677780029,109.546645437611,138.072079038005,145.346602563968,152.900383854432,208.746876349557,185.722287678448,217.447437618422,241.262341413913,248.336383488101,229.014949540163,254.634919514759,269.202471364582
"FBgn0263977",676.524347916684,1334.6600748426,1363.28956175998,1009.17310298929,1050.622476324,779.539505117426,886.776769700334,707.471338183001,671.878422079676,937.753919567721,837.688733760755,969.070307858388,896.035055938308,931.475762484119,967.812464673395
"FBgn0069923",100.438569439156,207.743696523798,200.568860448442,181.007120357494,165.695979411272,144.517569841567,178.873623971532,151.183392905338,134.6870465739,148.054038005072,107.919677765953,116.446775994345,102.626985194018,122.640821419996,129.200504295928
"FBgn0039955",2002.7349547308,2551.72938177979,2813.13096068864,1456.53255290317,1739.11752378272,1286.77447846695,1321.7478363123,698.130956772355,579.234856643055,844.48883339028,731.659576147244,651.775401448192,647.425904438649,696.537389865268,734.599422572388
"FBgn0259821",2.32250406184028,1.87199524276715,2.09397072590361,2.72011150077286,1.6475385342716,1.66522664983062,2.00691292888729,1.00561800754879,2.2572851634218,0.76840034351529,0.265584285553465,3.57040119792966,0.408619887635754,20.0254627491821,11.6906603615496
"FBgn0027341",1.18473866990814,3.89492260895444,5.67413079010272,3.8696009630209,3.94889838733377,1.73902587200733,4.79105233127421,1.13920903762413,2.43051953253248,0.76840034351529,4.05823988431966,156.212398199088,97.3552158128896,465.498058176006,460.003894469349
"FBgn0058198",0.151367697649557,0.50968450310521,0.39836305886066,0,0,0.357750496266243,0.452459981888004,0,0.372170762622947,0.76840034351529,1.19480170353343,5.23383566347241,3.30924825922202,6.1133557619446,6.96229242650554
"FBgn0037213",8.13136998839607,2359.41377555993,2036.18067043626,2820.89999204527,2941.52536373597,2684.55719763118,2943.67283386947,2167.3520336833,2362.17573622621,1828.73581499961,1865.18740025376,1798.94933047697,1824.00012820337,1882.8039161144,1611.85558466719
"FBgn0053294",3.34308529505132,10.6864736363163,17.1480515027797,4.54962883821411,6.14002272172542,6.6098065275948,2.58706640105166,5.14925988507124,1.68689872564532,3.02465754913313,1.85843483595993,2.17612648647802,3.38291440512197,1.24942772484603,2.3632827762066
"FBgn0037215",341.827868328608,224.385252997731,258.716539126371,237.761267815134,225.174724099897,220.617510914016,235.234048706197,184.650362168596,187.783496237695,253.226997416811,249.757726976247,372.349655089199,445.367227005798,349.372866542921,519.220334755021
"FBgn0037217",0.376355280425896,0.824766401961081,2.11847090214874,0.680027875193215,3.11702309095037,0.984522088882975,2.26229990944002,1.15602346983113,1.41383580059914,3.45780154581881,1.77803289668184,15.0726310057805,12.4934194075165,19.6560517426695,29.8837669142696
"FBgn0037218",821.097752068863,1791.74306777659,1750.17196162457,795.378469807576,870.832184582834,634.445520021321,683.864452709521,604.450450141803,576.261474347476,798.671125301265,735.814841766003,860.692221932939,866.314031138658,755.796016210311,735.746227666799
"FBgn0051516",0.205986069217822,1.06161307103193,1.32174478442742,4.69000636363971,4.3199457456106,5.87233610171301,7.76119920315498,0.443120360081725,3.37307673293191,2.64045737737549,1.88215814076479,8.37164527250593,7.10078255197975,3.13065662228064,7.9900329646931
"FBgn0261436",191.260768880266,35.4669562406762,32.8956220778407,45.1234848166423,53.2563234794089,65.5964008984501,79.8381090254552,77.9037486043588,76.1504030346249,96.2580099257187,94.726773814055,90.0460941609363,83.5956475843301,101.998161712971,105.865125153407
"FBgn0037220",428.286144919385,1300.02085024993,1267.07169290531,1384.93170045786,1448.72417904128,1363.87032518828,1504.85150388661,996.168003756041,1004.69446828117,764.266833859788,700.901354164614,542.782584023576,560.166502206341,485.826493224685,467.125911853512
"FBgn0015331",116.736121629558,323.837605488232,316.311881420684,308.67748287834,309.421827007952,288.044064156903,303.074942285694,326.386405457333,315.340710173466,360.842129737475,373.109120644564,295.059492968496,289.719787382423,238.995316668677,253.779635831568
"FBgn0010225",31.6205732571214,102.06789522518,111.355918329062,99.1793805254439,128.838368023731,130.172145791652,120.104061093477,170.860286767124,134.134434258579,228.148748175042,190.135650841758,290.139257179797,261.945091635743,621.752267949329,649.531749544199
"FBgn0267988",0.59635744873409,2.95116424857337,4.25023057407499,5.69911830046214,3.73969294815457,4.56485994814862,6.14843227693823,5.77226325987195,4.76121050912947,5.71405875143664,5.1199218636192,3.5866112348437,3.86520043865768,2.64600567747822,3.38951266016646
"FBgn0037222",0.436261388454613,1.06122354913254,0.79672611772132,1.82951733744125,1.35453710433748,4.00978439820508,2.13460641916365,7.6595677477842,2.46830351665817,19.6847459818294,14.967643082245,34.3709740117547,31.4649152120492,33.7547266256852,16.598544773303
"FBgn0037224",0.388842697481135,0.55904266990493,1.22062803448206,0,0.198743443096207,0.357750496266243,0.452459981888004,0.697983208681457,0.84344936282266,0.384200171757645,0,2.18418980491296,3.64420200095782,2.44708869819716,2.035610148395
"FBgn0037228",0.369841183922618,1.41322078009025,0,0,0,0.429446538939433,1.35737994566401,2.47583152491282,0.942557200399427,4.94565840792136,1.19480170353343,27.7505356010221,23.1981148023181,87.8864489686226,73.4751954231844
"FBgn0037229",0.315222812354354,0.348494481235406,0.423901916760737,0,0.198743443096207,0,0,0.133758647713349,0.471278600199713,0.384200171757645,0,0.666343583999861,1.48714725874311,3.61262690496098,5.04042111266016
"FBgn0041605",2.2217355946353,17.2031188214866,9.22160937382602,31.5183178058696,23.231189708401,31.5465425314503,24.9184955993646,14.6864954640679,9.64939303531348,11.7633738497029,8.91784863773148,109.858873027728,75.0940243961549,377.492156548909,335.395326754674
"FBgn0037230",0.491565344114388,3.42161879271214,0.39836305886066,6.37914617565536,4.72237909213639,10.2015979226921,5.82366578532659,11.2305339078315,12.9974884622025,38.3147790982418,24.6611717955208,30.9152012928418,23.6734886654817,63.7073675458503,84.5333931542263
"FBgn0037231",0.373967394183597,1.71422132400562,3.8641176033369,5.15946795069453,3.31576653404657,2.79314082405998,6.79796526016151,3.98401667165774,2.93958211685789,5.329858579679,4.30471687750004,3.30144919544298,4.72272937206517,4.35741172839349,5.2770023399493
"FBgn0037232",154.235458683116,246.610364682495,276.413112996728,188.368909211128,210.289755355276,154.807045497657,176.716886488685,109.133246748791,122.003935028524,129.773962090823,135.601785934213,231.127125322292,187.26087099132,302.664730819484,280.829589084185
"FBgn0261086",0.382869376929175,14.5166271392897,14.4769457127148,21.7390322542481,21.4323712732057,15.5961343385457,21.4154437026954,14.5978999596288,20.7347203038341,22.2273157093488,16.4530627019654,17.7844681471624,18.0333885548532,31.0931045803814,30.8281896864962
"FBgn0037234",465.57477548709,352.069418005544,422.992501958412,145.241788516196,168.381593973684,176.203941844661,176.891828426337,226.9780250603,211.20034770072,321.355208009699,299.1571906605,397.840315884641,415.344625452175,289.012423608046,298.299632601553
"FBgn0027866",781.643372826946,1973.48057554843,1864.44623369459,1641.21937990488,1841.44024573659,1571.10486274016,1710.27342855558,1134.07101644012,1192.18035100142,914.626072895407,941.988406308802,722.668877303589,830.593664383239,605.877019481446,607.648357038876
"FBgn0037236",465.547708166223,1038.96209514767,992.598238129318,621.417882762814,700.277197259027,526.185947475258,586.544280796244,428.982024564832,449.700026686471,215.854342678798,257.969856520661,151.131503153092,170.178230162794,101.724535283417,108.702016902152
"FBgn0037235",252.747155121879,314.241741446703,364.641422949928,341.003565346711,366.958214827321,322.808329930492,408.072882039215,370.896815199261,384.638117339176,401.748422388164,387.962084211766,328.272961143612,341.890808912839,294.225877080452,316.579120179662
"FBgn0261434",0.701504003477534,472.508145732931,476.454187094908,191.821987104781,178.09246983242,123.008135362293,187.400984116344,272.737879351753,254.245400568497,107.358221509429,138.39274976353,66.5538833969159,80.9896837963436,41.9074463300608,48.3790968996492
"FBgn0037238",0.205986069217822,14.143078429684,16.9968535124081,18.1766556009217,6.96063241994702,13.659783412861,14.048390502211,18.0337333355945,25.1700224023967,31.4481198315322,12.9767436849655,46.9615668124246,39.4830685025923,76.9267401214755,60.1335121573048
"FBgn0266227",0.193498652162583,2.92610641559786,1.65678003936536,4.26887378736291,3.00702209894246,2.4524236850363,1.80983992755201,1.53956245549803,0.979620466166387,5.23197092982294,2.23276037802812,6.80614271777452,7.43573629371555,12.1720875782911,18.6906831414663
"FBgn0037239",182.106464754917,24.3675204959126,41.8076928483479,7.12936281356138,8.11722968326711,6.51824423107582,7.37811873232588,6.33061905521961,8.27045834540509,37.211122407897,36.2401225438647,186.434810123832,163.552821473978,409.624092317099,414.803560388902
"FBgn0037240",733.270456101587,1030.37670975707,1106.23145338298,778.285724413098,813.87721804987,804.510271858143,840.698217378827,1294.66505549572,1264.93726997733,3222.13392824782,2946.6406796906,4303.1030113662,4372.22951480209,4112.12790130213,4085.36641621918
"FBgn0003882",498.176757133893,105.89481570714,116.734753554717,117.975094252663,74.576417458942,144.232315080907,113.667045240462,113.24011512943,108.890619370063,122.718877952068,118.276893324223,100.074919708907,106.511738279696,108.562120896474,114.581785599925
"FBgn0037241",118.159398819441,99.5751767793529,148.957232814164,94.0245220816582,84.8405878823538,126.250846894525,139.432146824385,135.410118232856,153.321116477074,132.128106946297,159.479379795691,155.79865909348,159.855689838237,116.057407579339,125.241678212522
"FBgn0037242",35.3851947268043,1.16223427935339,2.16954861794889,3.7292234375953,4.9266380709822,8.7392761479497,10.7424116068772,23.0460775937587,23.9351867177781,28.6608309793728,36.7007882837397,25.5513311556452,29.0396607036266,21.5632536276349,25.3830031597582
"FBgn0086605",198.434587708773,300.435657213668,290.499919161094,209.432523097092,255.575817207035,226.220218151698,231.403243997906,243.96187825558,219.87715720108,229.105573390603,270.122145242881,240.042372992875,216.735616399975,203.783036200611,211.178750199102
"FBgn0037244",147.677676012611,44.7532485307652,43.1999924718358,83.0209487981673,98.7482859966517,114.748498199208,108.909189504712,102.9591334074,106.503865989096,71.3486434417327,80.6297040265738,68.824954366753,75.5901347704348,50.3559270375212,57.6383742591121
"FBgn0266697",1.31757907897213,0.781273338796338,0.86005392164404,0.609839112480415,1.69466752769056,0.75240060362084,0,2.67841125153666,1.92217766656581,3.35991389596275,1.35560558208963,2.20786927523965,0.334953741735802,1.96068774912117,1.66746634361529
"FBgn0263594",5483.00857044369,1345.76453912675,1603.78703350632,1541.38762854569,1534.56405004541,1611.00261077637,1803.38270160976,2566.1266527577,2483.55147372064,2878.9650064112,3060.64324424247,2837.38240222937,3013.14697481359,2591.37138882306,2475.62673719224
"FBgn0052944",1.23314354983042,6.09793585443191,5.09803440759647,9.23963520185382,18.3001742525016,17.4381760429037,15.9165444089804,13.3261536693901,21.9025399722701,28.5702937571832,33.4188717176104,26.9780581008923,34.6130068387273,74.2723444859275,54.9159604073724
"FBgn0051528",0.163169530613286,1.80192180343941,0.79672611772132,3.32995061325328,5.83184736203755,0.626771592616731,3.49198636482766,1.77645468431143,2.43051953253248,5.329858579679,1.91049745800141,3.48482482701509,3.97915574269362,7.64724822276902,5.38840226105659
"FBgn0037248",2193.76645127642,94.158104277142,85.6532556538145,195.261236477708,198.298903032258,409.522641990476,381.114276915438,790.826246828013,723.793255298651,1198.44960300572,1194.39609776884,1056.44832393766,1021.74165618843,775.649913975645,775.784532426322
"FBgn0051525",0.428585765751863,5.17738057811241,6.98258680475263,11.2095300647207,14.0113799684773,11.8341313204415,11.9720980622648,38.3613556060264,26.9952543864619,67.9324352931754,51.0008254637724,37.5107486804281,36.9312182134859,22.5637664259966,19.6080335644528
"FBgn0037249",2395.13116768512,5889.98682852172,5635.02161661559,5324.9667762168,5613.35990298679,4755.18158618931,4472.52087521981,3273.61553440882,3408.17336763367,3586.99913414726,3837.49409258876,3699.1301128337,3868.97631614525,3150.29826107156,2875.34899279992
